Custome ID,Country,City,State,PostalCode,Region,OrderID,ProductID
SP-20860,United States,Philadelphia,Pennsylvania,19143,East,CA-2014-164259,OFF-AR-10003373
NM-18445,United States,New York City,New York,10024,East,CA-2014-164973,FUR-CH-10002602
NM-18445,United States,New York City,New York,10024,East,CA-2014-164973,TEC-MA-10002927
NM-18445,United States,New York City,New York,10024,East,CA-2014-164973,TEC-PH-10004093
NM-18445,United States,New York City,New York,10024,East,CA-2014-164973,TEC-AC-10000892
NM-18445,United States,New York City,New York,10024,East,CA-2014-164973,OFF-ST-10002974
FA-14230,United States,Long Beach,California,90805,West,CA-2014-156601,OFF-FA-10000624
GK-14620,United States,Hesperia,California,92345,West,CA-2016-162138,OFF-BI-10004593
GK-14620,United States,Hesperia,California,92345,West,CA-2016-162138,TEC-AC-10001908
DJ-13510,United States,Murfreesboro,Tennessee,37130,South,CA-2017-153339,FUR-FU-10001967
PO-18850,United States,Philadelphia,Pennsylvania,19143,East,US-2016-141544,TEC-PH-10003645
PO-18850,United States,Philadelphia,Pennsylvania,19143,East,US-2016-141544,OFF-ST-10000675
PO-18850,United States,Philadelphia,Pennsylvania,19143,East,US-2016-141544,FUR-CH-10003312
PO-18850,United States,Philadelphia,Pennsylvania,19143,East,US-2016-141544,OFF-LA-10001074
PO-18850,United States,Philadelphia,Pennsylvania,19143,East,US-2016-141544,OFF-BI-10001524
JL-15850,United States,Philadelphia,Pennsylvania,19134,East,US-2016-150147,TEC-PH-10004614
JL-15850,United States,Philadelphia,Pennsylvania,19134,East,US-2016-150147,OFF-BI-10001153
JL-15850,United States,Philadelphia,Pennsylvania,19134,East,US-2016-150147,OFF-BI-10001982
DB-13615,United States,Los Angeles,California,90045,West,CA-2015-137946,OFF-BI-10001922
DB-13615,United States,Los Angeles,California,90045,West,CA-2015-137946,TEC-CO-10001449
DB-13615,United States,Los Angeles,California,90045,West,CA-2015-137946,OFF-BI-10004140
AC-10420,United States,San Francisco,California,94122,West,CA-2014-129924,OFF-BI-10003314
AC-10420,United States,San Francisco,California,94122,West,CA-2014-129924,FUR-TA-10004575
KL-16645,United States,Layton,Utah,84041,West,CA-2015-128167,OFF-FA-10000490
JD-15895,United States,Philadelphia,Pennsylvania,19140,East,CA-2014-122336,OFF-AR-10000122
JD-15895,United States,Philadelphia,Pennsylvania,19140,East,CA-2014-122336,OFF-BI-10003656
JD-15895,United States,Philadelphia,Pennsylvania,19140,East,CA-2014-122336,OFF-FA-10002780
JD-15895,United States,Philadelphia,Pennsylvania,19140,East,CA-2014-122336,TEC-PH-10000702
CS-12130,United States,Austin,Texas,78745,Central,US-2015-120712,OFF-ST-10000107
CC-12550,United States,San Francisco,California,94122,West,CA-2017-169901,TEC-PH-10002293
TD-20995,United States,Lowell,Massachusetts,1852,East,CA-2017-134306,OFF-AR-10004027
TD-20995,United States,Lowell,Massachusetts,1852,East,CA-2017-134306,OFF-PA-10000249
TD-20995,United States,Lowell,Massachusetts,1852,East,CA-2017-134306,OFF-AR-10001374
AB-10060,United States,New York City,New York,10009,East,CA-2016-129714,TEC-AC-10000290
AB-10060,United States,New York City,New York,10009,East,CA-2016-129714,OFF-PA-10001970
AB-10060,United States,New York City,New York,10009,East,CA-2016-129714,OFF-BI-10002160
AB-10060,United States,New York City,New York,10009,East,CA-2016-129714,OFF-BI-10004995
JL-15505,United States,New York City,New York,10035,East,CA-2016-138520,FUR-BO-10002268
JL-15505,United States,New York City,New York,10035,East,CA-2016-138520,OFF-EN-10001137
JL-15505,United States,New York City,New York,10035,East,CA-2016-138520,OFF-AR-10002399
JL-15505,United States,New York City,New York,10035,East,CA-2016-138520,OFF-PA-10002713
HK-14890,United States,Charlotte,North Carolina,28205,South,CA-2016-130001,OFF-PA-10002666
VB-21745,United States,Columbus,Georgia,31907,South,CA-2017-155698,OFF-AP-10001124
VB-21745,United States,Columbus,Georgia,31907,South,CA-2017-155698,OFF-LA-10001158
KW-16435,United States,New York City,New York,10009,East,CA-2017-144904,OFF-LA-10001158
KW-16435,United States,New York City,New York,10009,East,CA-2017-144904,FUR-CH-10000785
KW-16435,United States,New York City,New York,10009,East,CA-2017-144904,OFF-AR-10003732
KW-16435,United States,New York City,New York,10009,East,CA-2017-144904,FUR-FU-10000023
JD-16060,United States,San Francisco,California,94109,West,CA-2014-123344,OFF-ST-10001713
MK-17905,United States,Manchester,Connecticut,6040,East,CA-2016-155516,OFF-BI-10002412
MK-17905,United States,Manchester,Connecticut,6040,East,CA-2016-155516,OFF-SU-10001225
MK-17905,United States,Manchester,Connecticut,6040,East,CA-2016-155516,OFF-ST-10002406
MK-17905,United States,Manchester,Connecticut,6040,East,CA-2016-155516,FUR-BO-10002545
GT-14755,United States,Harlingen,Texas,78550,Central,CA-2017-104745,OFF-PA-10002036
GT-14755,United States,Harlingen,Texas,78550,Central,CA-2017-104745,OFF-ST-10002205
AG-10900,United States,Tucson,Arizona,85705,West,US-2014-119137,OFF-BI-10001982
AG-10900,United States,Tucson,Arizona,85705,West,US-2014-119137,TEC-AC-10003911
AG-10900,United States,Tucson,Arizona,85705,West,US-2014-119137,OFF-AR-10000658
AG-10900,United States,Tucson,Arizona,85705,West,US-2014-119137,TEC-AC-10002076
MM-18280,United States,Quincy,Illinois,62301,Central,US-2016-134656,OFF-PA-10003039
AR-10405,United States,Franklin,Massachusetts,2038,East,US-2017-134481,FUR-TA-10004915
RA-19915,United States,Houston,Texas,77095,Central,CA-2015-130792,OFF-AP-10000696
RA-19915,United States,Houston,Texas,77095,Central,CA-2015-130792,OFF-ST-10003327
RA-19915,United States,Houston,Texas,77095,Central,CA-2015-130792,OFF-BI-10000309
AS-10285,United States,San Francisco,California,94109,West,CA-2016-134775,OFF-PA-10004734
AS-10285,United States,San Francisco,California,94109,West,CA-2016-134775,OFF-BI-10002225
LA-16780,United States,Taylor,Michigan,48180,Central,CA-2015-125395,TEC-AC-10004708
DO-13435,United States,Pembroke Pines,Florida,33024,South,US-2015-168935,FUR-TA-10000617
DO-13435,United States,Pembroke Pines,Florida,33024,South,US-2015-168935,TEC-AC-10002335
DK-13225,United States,Philadelphia,Pennsylvania,19140,East,CA-2015-122756,TEC-MA-10001681
DK-13225,United States,Philadelphia,Pennsylvania,19140,East,CA-2015-122756,FUR-FU-10001935
NG-18430,United States,Cincinnati,Ohio,45231,East,CA-2014-115973,OFF-AR-10004757
MV-18190,United States,New York City,New York,10009,East,CA-2017-101798,OFF-BI-10000050
MV-18190,United States,New York City,New York,10009,East,CA-2017-101798,TEC-AC-10001998
JG-15115,United States,Des Moines,Washington,98198,West,US-2014-135972,TEC-PH-10003012
JG-15115,United States,Des Moines,Washington,98198,West,US-2014-135972,TEC-CO-10002313
BP-11095,United States,Peoria,Illinois,61604,Central,US-2014-134971,OFF-BI-10003982
VP-21730,United States,Las Vegas,Nevada,89115,West,CA-2017-102946,OFF-BI-10004492
SS-20140,United States,Warwick,Rhode Island,2886,East,CA-2017-165603,OFF-ST-10000798
SS-20140,United States,Warwick,Rhode Island,2886,East,CA-2017-165603,OFF-PA-10002552
HP-14815,United States,Jackson,Michigan,49201,Central,CA-2015-122259,OFF-SU-10002573
AG-10675,United States,Houston,Texas,77036,Central,CA-2016-108987,OFF-ST-10001580
AG-10675,United States,Houston,Texas,77036,Central,CA-2016-108987,FUR-BO-10004834
AG-10675,United States,Houston,Texas,77036,Central,CA-2016-108987,OFF-ST-10000934
AG-10675,United States,Houston,Texas,77036,Central,CA-2016-108987,TEC-AC-10000158
LF-17185,United States,Miami,Florida,33180,South,CA-2014-113166,OFF-PA-10001947
SP-20650,United States,Wilmington,North Carolina,28403,South,CA-2014-155208,OFF-AR-10003478
RF-19840,United States,New York City,New York,10024,East,CA-2017-117933,OFF-AP-10004249
KH-16510,United States,San Francisco,California,94110,West,CA-2017-117457,TEC-AC-10000158
KH-16510,United States,San Francisco,California,94110,West,CA-2017-117457,TEC-CO-10004115
KH-16510,United States,San Francisco,California,94110,West,CA-2017-117457,OFF-PA-10003724
KH-16510,United States,San Francisco,California,94110,West,CA-2017-117457,FUR-TA-10002041
KH-16510,United States,San Francisco,California,94110,West,CA-2017-117457,OFF-PA-10002893
KH-16510,United States,San Francisco,California,94110,West,CA-2017-117457,OFF-LA-10003766
KH-16510,United States,San Francisco,California,94110,West,CA-2017-117457,OFF-PA-10001970
KH-16510,United States,San Francisco,California,94110,West,CA-2017-117457,FUR-BO-10001972
KH-16510,United States,San Francisco,California,94110,West,CA-2017-117457,FUR-CH-10003956
KC-16675,United States,Seattle,Washington,98105,West,CA-2017-142636,OFF-PA-10000157
KC-16675,United States,Seattle,Washington,98105,West,CA-2017-142636,FUR-CH-10001891
CJ-12010,United States,Huntington Beach,California,92646,West,CA-2017-122105,OFF-AR-10004344
PB-19150,United States,Los Angeles,California,90004,West,CA-2016-148796,FUR-CH-10004886
VB-21745,United States,Richmond,Kentucky,40475,South,CA-2017-154816,OFF-PA-10003845
SP-20860,United States,Los Angeles,California,90045,West,CA-2017-110478,OFF-AR-10001573
SP-20860,United States,Los Angeles,California,90045,West,CA-2017-110478,OFF-EN-10000483
JE-15745,United States,Louisville,Colorado,80027,West,CA-2014-142048,TEC-AC-10004114
MP-17965,United States,Lawrence,Massachusetts,1841,East,CA-2017-125388,FUR-FU-10004712
MP-17965,United States,Lawrence,Massachusetts,1841,East,CA-2017-125388,OFF-ST-10000918
NF-18385,United States,Jackson,Mississippi,39212,South,CA-2017-155705,FUR-CH-10000015
JM-15265,United States,Canton,Michigan,48187,Central,CA-2017-149160,FUR-FU-10003347
JM-15265,United States,Canton,Michigan,48187,Central,CA-2017-149160,OFF-BI-10001543
SD-20485,United States,New Rochelle,New York,10801,East,CA-2014-101476,TEC-MA-10000029
KH-16630,United States,San Antonio,Texas,78207,Central,CA-2017-152275,OFF-AR-10000369
RB-19795,United States,Gastonia,North Carolina,28052,South,US-2016-123750,OFF-BI-10004584
RB-19795,United States,Gastonia,North Carolina,28052,South,US-2016-123750,TEC-AC-10004659
RB-19795,United States,Gastonia,North Carolina,28052,South,US-2016-123750,OFF-ST-10000617
DB-13060,United States,Lowell,Massachusetts,1852,East,CA-2016-127369,OFF-ST-10003306
MK-18160,United States,Jacksonville,Florida,32216,South,US-2014-150574,OFF-BI-10000773
MK-18160,United States,Jacksonville,Florida,32216,South,US-2014-150574,TEC-AC-10002600
PO-19180,United States,Chicago,Illinois,60623,Central,CA-2016-147375,TEC-MA-10002937
PO-19180,United States,Chicago,Illinois,60623,Central,CA-2016-147375,OFF-PA-10001970
BB-11545,United States,Houston,Texas,77070,Central,CA-2017-130043,OFF-PA-10002230
CV-12805,United States,New York City,New York,10024,East,CA-2017-157252,FUR-CH-10003396
PK-19075,United States,Detroit,Michigan,48227,Central,CA-2016-115756,FUR-FU-10000246
PK-19075,United States,Detroit,Michigan,48227,Central,CA-2016-115756,OFF-ST-10000060
PK-19075,United States,Detroit,Michigan,48227,Central,CA-2016-115756,OFF-ST-10003058
PK-19075,United States,Detroit,Michigan,48227,Central,CA-2016-115756,OFF-PA-10002222
PK-19075,United States,Detroit,Michigan,48227,Central,CA-2016-115756,FUR-CH-10002372
PK-19075,United States,Detroit,Michigan,48227,Central,CA-2016-115756,OFF-LA-10001317
TB-21595,United States,Columbus,Indiana,47201,Central,CA-2017-154214,FUR-FU-10000206
RB-19360,United States,Auburn,New York,13021,East,CA-2016-166674,OFF-AR-10000588
RB-19360,United States,Auburn,New York,13021,East,CA-2016-166674,OFF-ST-10001469
RB-19360,United States,Auburn,New York,13021,East,CA-2016-166674,OFF-AR-10001953
RB-19360,United States,Auburn,New York,13021,East,CA-2016-166674,OFF-AR-10003156
RB-19360,United States,Auburn,New York,13021,East,CA-2016-166674,OFF-AR-10004974
RB-19360,United States,Auburn,New York,13021,East,CA-2016-166674,TEC-PH-10002365
EB-13705,United States,Akron,Ohio,44312,East,CA-2017-147277,FUR-TA-10001539
EB-13705,United States,Akron,Ohio,44312,East,CA-2017-147277,OFF-ST-10000142
KH-16630,United States,Norman,Oklahoma,73071,Central,CA-2016-100153,TEC-AC-10001772
SC-20095,United States,Concord,California,94521,West,US-2014-110674,FUR-CH-10000225
NF-18385,United States,Decatur,Illinois,62521,Central,US-2016-157945,FUR-CH-10002331
NF-18385,United States,Decatur,Illinois,62521,Central,US-2016-157945,OFF-EN-10001415
JH-15985,United States,Seattle,Washington,98115,West,CA-2015-109638,OFF-AP-10002472
JH-15985,United States,Seattle,Washington,98115,West,CA-2015-109638,TEC-AC-10004571
JH-15985,United States,Seattle,Washington,98115,West,CA-2015-109638,OFF-BI-10001098
TN-21040,United States,Phoenix,Arizona,85023,West,CA-2016-109869,FUR-FU-10000023
TN-21040,United States,Phoenix,Arizona,85023,West,CA-2016-109869,FUR-TA-10001889
TN-21040,United States,Phoenix,Arizona,85023,West,CA-2016-109869,OFF-BI-10000315
TN-21040,United States,Phoenix,Arizona,85023,West,CA-2016-109869,OFF-SU-10003505
TN-21040,United States,Phoenix,Arizona,85023,West,CA-2016-109869,OFF-AP-10002578
JS-15940,United States,Park Ridge,Illinois,60068,Central,US-2015-101399,FUR-FU-10002918
DS-13180,United States,Amarillo,Texas,79109,Central,CA-2017-154907,FUR-BO-10002824
CC-12670,United States,Chicago,Illinois,60610,Central,US-2016-100419,OFF-BI-10002194
MH-17785,United States,Lindenhurst,New York,11757,East,CA-2015-154144,OFF-PA-10004071
JP-15520,United States,San Francisco,California,94110,West,CA-2014-144666,OFF-ST-10002743
JP-15520,United States,San Francisco,California,94110,West,CA-2014-144666,FUR-BO-10001601
JP-15520,United States,San Francisco,California,94110,West,CA-2014-144666,TEC-PH-10002680
JP-15520,United States,San Francisco,California,94110,West,CA-2014-144666,OFF-ST-10001321
JP-15520,United States,San Francisco,California,94110,West,CA-2014-144666,OFF-PA-10001509
JP-15520,United States,San Francisco,California,94110,West,CA-2014-144666,OFF-PA-10003465
KH-16690,United States,Los Angeles,California,90008,West,CA-2016-103891,TEC-PH-10000149
JE-15475,United States,Troy,New York,12180,East,CA-2016-152632,FUR-FU-10002671
JG-15805,United States,New York City,New York,10024,East,CA-2016-100790,OFF-AR-10003045
JG-15805,United States,New York City,New York,10024,East,CA-2016-100790,OFF-ST-10000689
XP-21865,United States,San Diego,California,92024,West,CA-2014-134677,TEC-AC-10001445
EM-14065,United States,New York City,New York,10024,East,CA-2014-127691,OFF-AR-10002053
EM-14065,United States,New York City,New York,10024,East,CA-2014-127691,TEC-AC-10002567
MT-18070,United States,Los Angeles,California,90045,West,CA-2017-140963,OFF-LA-10003923
MT-18070,United States,Los Angeles,California,90045,West,CA-2017-140963,FUR-BO-10001337
MT-18070,United States,Los Angeles,California,90045,West,CA-2017-140963,TEC-PH-10001924
SA-20830,United States,Chicago,Illinois,60610,Central,CA-2014-154627,TEC-PH-10001363
CW-11905,United States,Huntsville,Texas,77340,Central,CA-2014-133753,TEC-PH-10000376
CW-11905,United States,Huntsville,Texas,77340,Central,CA-2014-133753,TEC-AC-10000303
CW-11905,United States,Huntsville,Texas,77340,Central,CA-2014-133753,OFF-AR-10001953
AJ-10960,United States,Rochester,New York,14609,East,CA-2014-113362,OFF-ST-10001809
AJ-10960,United States,Rochester,New York,14609,East,CA-2014-113362,OFF-EN-10003845
SS-20590,United States,Seattle,Washington,98115,West,CA-2016-169166,TEC-AC-10000991
RO-19780,United States,Memphis,Tennessee,38109,South,US-2016-120929,FUR-TA-10001857
MD-17350,United States,Fayetteville,Arkansas,72701,South,CA-2015-134782,OFF-EN-10001434
SC-20095,United States,Costa Mesa,California,92627,West,CA-2016-126158,OFF-BI-10002498
SC-20095,United States,Costa Mesa,California,92627,West,CA-2016-126158,FUR-FU-10004864
SC-20095,United States,Costa Mesa,California,92627,West,CA-2016-126158,FUR-CH-10002602
SC-20095,United States,Costa Mesa,California,92627,West,CA-2016-126158,FUR-FU-10000073
MY-17380,United States,Parker,Colorado,80134,West,US-2016-105578,OFF-BI-10001670
MY-17380,United States,Parker,Colorado,80134,West,US-2016-105578,OFF-BI-10001658
MY-17380,United States,Parker,Colorado,80134,West,US-2016-105578,FUR-CH-10001215
MY-17380,United States,Parker,Colorado,80134,West,US-2016-105578,OFF-BI-10000831
MY-17380,United States,Parker,Colorado,80134,West,US-2016-105578,OFF-PA-10000357
EB-13705,United States,New York City,New York,10024,East,CA-2017-134978,OFF-BI-10003274
CM-12385,United States,Atlanta,Georgia,30318,South,CA-2015-145352,OFF-AR-10001662
CM-12385,United States,Atlanta,Georgia,30318,South,CA-2015-145352,OFF-AR-10003856
CM-12385,United States,Atlanta,Georgia,30318,South,CA-2015-145352,OFF-ST-10001228
CM-12385,United States,Atlanta,Georgia,30318,South,CA-2015-145352,OFF-BI-10003527
LS-17245,United States,Gladstone,Missouri,64118,Central,CA-2017-135307,FUR-FU-10001290
LS-17245,United States,Gladstone,Missouri,64118,Central,CA-2017-135307,TEC-AC-10002399
LF-17185,United States,Newark,Ohio,43055,East,CA-2016-106341,OFF-AR-10002053
BN-11515,United States,Los Angeles,California,90049,West,CA-2017-163405,OFF-AR-10003811
BN-11515,United States,Los Angeles,California,90049,West,CA-2017-163405,OFF-AR-10001246
AD-10180,United States,Great Falls,Montana,59405,West,CA-2017-127432,TEC-CO-10003236
AD-10180,United States,Great Falls,Montana,59405,West,CA-2017-127432,OFF-ST-10004507
AD-10180,United States,Great Falls,Montana,59405,West,CA-2017-127432,OFF-PA-10001667
AD-10180,United States,Great Falls,Montana,59405,West,CA-2017-127432,OFF-ST-10004459
DB-13210,United States,Houston,Texas,77041,Central,CA-2015-157812,TEC-AC-10000171
DB-13210,United States,Houston,Texas,77041,Central,CA-2015-157812,OFF-ST-10000736
DB-13210,United States,Houston,Texas,77041,Central,CA-2015-157812,OFF-BI-10000285
